Epoch,train_loss,train_acc,val_loss,val_acc
1,1.9642210954900288,30.668,1.5119676494598389,43.51
2,1.4020626907763274,48.196,1.4207427787780762,49.15
3,1.1226405666002532,59.612,1.0945732021331787,61.4
4,0.911813274216469,67.682,0.877545205950737,68.65
5,0.7505449108455492,73.668,0.7483537492156028,74.41
6,0.6565749569774588,77.184,0.6886448538303376,76.27
7,0.5926465467571298,79.388,0.68107906550169,76.2
8,0.5563799946204476,80.73,0.9369403862953186,70.35
9,0.5281399870315171,82.008,0.7133824238181115,76.13
10,0.5060588010894064,82.592,0.5694145414233208,80.74
11,0.486667563314633,83.256,0.6567732211947441,78.87
12,0.46578855141806785,84.136,0.6627850782871246,77.96
13,0.4538031827153452,84.584,0.5515528681874275,81.82
14,0.43655669780643397,85.132,0.6237747713923454,78.98
15,0.4301432826558647,85.27,0.541634281873703,81.5
16,0.41852705538882623,85.672,0.5534422534704209,81.6
17,0.40862820531858507,86.104,0.5192664963006973,83.3
18,0.4032675610936206,86.256,0.5457532912492752,82.02
19,0.3923804540463421,86.712,0.45754260271787645,84.37
20,0.3921624388917328,86.612,0.5578230819106103,81.43
21,0.3806184375148905,86.822,0.5212170994281768,83.0
22,0.3747807317377661,87.188,0.5515447327494621,81.67
23,0.3716094871539899,87.448,0.623928040266037,81.27
24,0.36691735665816483,87.456,0.5375576807558536,81.77
25,0.36353305207036646,87.474,0.44826853334903716,84.54
26,0.3665885324673275,87.488,0.6055521348118782,79.55
27,0.360487354762109,87.718,0.48366888493299487,84.18
28,0.3497377765529296,88.14,0.4545930127799511,84.43
29,0.34987720195442207,88.064,0.5501395359635353,82.11
30,0.3426715111564797,88.324,0.4886634424328804,84.17
31,0.3408178123824127,88.458,0.5213710856437683,82.59
32,0.34024072909141745,88.408,0.4653740932047367,84.31
33,0.3402125016807595,88.244,0.3998736168444157,86.52
34,0.33757620093310275,88.382,0.4382655595242977,85.19
35,0.3316482993419213,88.654,0.4822224846482277,83.63
36,0.3256387441511959,88.976,0.5343022662401199,82.32
37,0.3299026832251293,88.818,0.43987593561410904,85.52
38,0.32812971444538486,88.748,0.5047315931320191,83.98
39,0.3269057956040668,88.924,0.4217083691060543,85.83
40,0.3265943950628076,88.85,0.5484092673659324,81.84
41,0.3221915459160305,88.912,0.5313831499218941,82.64
42,0.31320982843713685,89.408,0.4411441271007061,85.68
43,0.3155801347683153,89.248,0.5430000579357147,82.34
44,0.3112683069827916,89.31,0.4338956205546856,85.66
45,0.31362125974939303,89.288,0.457751684486866,84.98
46,0.3139010280980479,89.378,0.5607698202133179,82.23
47,0.30346390463964407,89.634,0.42992561265826224,85.73
48,0.30613667923776083,89.688,0.4733059898018837,84.32
49,0.2984978710598958,89.81,0.46196407347917556,85.3
50,0.3013438021435457,89.658,0.3720514316856861,87.88
51,0.30091885517320366,89.672,0.40146920874714853,87.02
52,0.2987747695821021,89.838,0.4103672060370445,86.58
53,0.2956586690128917,89.81,0.493839173913002,84.17
54,0.2958315233783344,89.978,0.43079087615013123,85.39
55,0.29078367615447326,90.184,0.45079477071762086,85.25
56,0.28971589758725425,90.098,0.41145809173583986,86.47
57,0.28750442444820845,90.226,0.6225324955582618,81.1
58,0.28716639686575934,90.272,0.3688777090609074,87.75
59,0.27924092306429166,90.536,0.4377949696779251,85.48
60,0.2776772883885047,90.676,0.4024871343374252,86.96
61,0.28113840293625125,90.506,0.43999526113271714,85.75
62,0.28076538302556936,90.318,0.47555567339062693,84.91
63,0.2759397624779845,90.674,0.4005773758143187,87.4
64,0.27444434787153893,90.676,0.5607577937841416,82.75
65,0.27348163218982996,90.754,0.44828377857804297,85.38
66,0.2660835129601876,90.904,0.35029595598578456,88.37
67,0.26699038739780634,90.986,0.3871109832823276,87.48
68,0.25923450012950944,91.124,0.4503618733584881,85.08
69,0.26426904673314155,90.908,0.4632153019309044,84.91
70,0.2602189285180453,91.14,0.43484570175409315,85.27
71,0.2610887203870527,90.992,0.40537501946091653,86.77
72,0.2566542625998902,91.17,0.3407963138818741,88.72
73,0.2515841508689134,91.492,0.48339493364095687,84.41
74,0.25201325703536154,91.396,0.4114873552322388,86.31
75,0.25078762568476254,91.466,0.38881546288728713,87.4
76,0.24393768621908735,91.614,0.38296872496604917,87.4
77,0.24642690991425453,91.644,0.40276637658476827,87.08
78,0.245525066028623,91.632,0.37268753483891487,87.5
79,0.24424384380011913,91.69,0.4783991576731205,84.83
80,0.2444996729569362,91.65,0.37791778743267057,87.8
81,0.22799208558276488,92.172,0.4432669472694397,85.77
82,0.24125818689079845,91.712,0.41304975301027297,86.67
83,0.23043401141072173,92.03,0.4517465730011463,85.38
84,0.22745184194477622,92.254,0.39269186928868294,87.2
85,0.2285595437907197,92.22,0.3573805268108845,88.18
86,0.22025955599897049,92.604,0.3689687380194664,88.62
87,0.22350701034221504,92.424,0.37232366502285,87.87
88,0.21765673189135767,92.594,0.3605903780460358,87.81
89,0.223764825012068,92.222,0.43471126407384875,86.23
90,0.21208450100992038,92.726,0.33987272083759307,88.86
91,0.213092222752626,92.678,0.3620387917757034,88.0
92,0.20905234664678574,93.034,0.4106792765855789,87.31
93,0.20895008948605384,92.894,0.3576430255174637,88.19
94,0.20436013522355453,93.096,0.3723148170113564,88.38
95,0.19708727213465954,93.154,0.38271866098046303,87.59
96,0.20310812561636996,93.012,0.33619274616241457,89.36
97,0.19570970811578622,93.252,0.35653062403202057,88.77
98,0.196144629088814,93.306,0.3505792640149593,88.73
99,0.19267539002591996,93.464,0.3330303879082203,89.21
100,0.18613828547165523,93.608,0.32815295726060867,89.38
101,0.1890971854595882,93.54,0.3213880255818367,89.54
102,0.1814938359762854,93.814,0.3409648098051548,89.25
103,0.18592919195856888,93.698,0.31317807130515574,89.89
104,0.1755757554412803,93.946,0.35182814970612525,88.69
105,0.1874380786438732,93.536,0.30459509015083314,89.71
106,0.17413979789713765,94.038,0.31733445793390275,89.75
107,0.16621322758362422,94.378,0.3204503911733627,90.15
108,0.17203384547320474,94.09,0.3143989436328411,89.95
109,0.16277728003004324,94.438,0.37624637603759764,88.4
110,0.16360713763500723,94.318,0.3557849355041981,88.83
111,0.15739161502141172,94.57,0.3168566150963306,89.89
112,0.156923112642887,94.668,0.374379568696022,88.32
113,0.15302312322665967,94.812,0.337179230004549,89.42
114,0.14773436966340256,94.994,0.3610793644189835,89.29
115,0.1460240121616427,94.942,0.28849377036094664,90.7
116,0.1495802405259341,94.876,0.3247959437221289,89.88
117,0.14270463443892387,95.058,0.3436284637451172,89.32
118,0.14532266374286787,95.03,0.30759128332138064,90.17
119,0.13122356724460868,95.496,0.28577191673219204,91.02
120,0.13647901858477032,95.376,0.30083629667758943,90.72
121,0.1327950499589791,95.416,0.2919508535414934,90.82
122,0.1219160505058363,95.878,0.2920719066262245,91.0
123,0.12547155256237824,95.7,0.2984454943984747,90.75
124,0.1301419263291161,95.496,0.2853478966653347,91.18
125,0.11807496519878392,95.96,0.2727643233537674,91.66
126,0.1158254180160706,96.11,0.26577456869184973,91.54
127,0.11236420875924932,96.122,0.33842546209692953,89.77
128,0.11195626099834509,96.206,0.2982710707932711,91.19
129,0.11181748738450467,96.238,0.28828974068164825,91.57
130,0.10402233842426858,96.442,0.3739383367449045,89.16
131,0.10130833796299327,96.53,0.27983319826424125,91.33
132,0.09835838350226812,96.684,0.25307880848646164,92.16
133,0.09063302981845862,96.978,0.28126121252775194,91.57
134,0.09374873069069727,96.87,0.3447103428840637,89.66
135,0.08740938744028968,97.032,0.27192404702305795,91.82
136,0.08858326489529798,97.01,0.2677089722454548,91.51
137,0.0811406236923183,97.316,0.2785950529575348,91.71
138,0.07992690559381338,97.302,0.2656745586544275,92.21
139,0.07538168581054948,97.458,0.2843845073133707,91.81
140,0.07820130708148641,97.368,0.280209224447608,91.46
141,0.07305330746209301,97.566,0.2680241792649031,92.12
142,0.07171051768714662,97.606,0.2695006430894136,92.32
143,0.06517062649426177,97.796,0.27568123005330564,92.02
144,0.06375745474063146,97.874,0.30897447898983954,91.32
145,0.056547920948461346,98.18,0.2508544021844864,92.97
146,0.06168399643048149,97.928,0.28170495547354224,92.11
147,0.052825352674840814,98.268,0.2778563697636127,92.33
148,0.05078522438693153,98.326,0.25857383362948894,92.17
149,0.04797462482586541,98.434,0.2727003136277199,92.23
150,0.045740019625333875,98.518,0.25753615658730267,92.96
151,0.04560393116215382,98.528,0.2559470842778683,92.56
152,0.041264558832644654,98.666,0.2550614510476589,92.62
153,0.036265981595610716,98.774,0.2637662898749113,92.72
154,0.035261878055398876,98.83,0.24439322642982006,93.13
155,0.03454166583602538,98.882,0.24145629428327084,93.17
156,0.032717983771944445,98.936,0.24873130060732365,93.09
157,0.028969494814096053,99.082,0.2653869295120239,92.52
158,0.024546708048218884,99.258,0.2297703819721937,93.62
159,0.022992478981328286,99.28,0.23196400087326766,93.88
160,0.02087745592569756,99.394,0.24584276378154754,93.28
161,0.020609606588568988,99.374,0.2250990004837513,94.09
162,0.017551921946389597,99.492,0.2291228758916259,93.97
163,0.01463765842968698,99.604,0.217692926004529,94.16
164,0.012502647309904665,99.652,0.22817406944930554,94.1
165,0.010983618026327751,99.692,0.21496863942593336,94.48
166,0.008699113507862287,99.8,0.21913721900433303,94.25
167,0.007991273463477411,99.798,0.21043282222002746,94.51
168,0.008260561067544286,99.79,0.21061369575560093,94.63
169,0.005414708022950003,99.904,0.20998078564181924,94.79
170,0.0050878784014269365,99.898,0.20841348500922321,94.59
171,0.004714128980532174,99.91,0.20320569068193436,94.82
172,0.0036384628524722728,99.944,0.2017825735732913,95.0
173,0.0031314138305204376,99.954,0.19793471729382872,94.9
174,0.0035838391736049747,99.94,0.1900119222328067,95.23
175,0.002590310053013818,99.98,0.18666613437235355,95.28
176,0.0024370123668576178,99.976,0.18812436435371638,95.3
177,0.002498557903658589,99.972,0.18844684079289437,95.22
178,0.0021799685096468235,99.986,0.1859933368768543,95.35
179,0.001984862859606209,99.99,0.18459278041496874,95.25
180,0.001928509425614839,99.994,0.180353178717196,95.27
181,0.0018896466696306186,99.998,0.1783419232442975,95.46
182,0.0018277107374718808,99.992,0.17898754408583045,95.49
183,0.0018128007516393539,99.994,0.17657796263694764,95.5
184,0.001814937413446224,99.994,0.17708944333717228,95.44
185,0.0018787348953783131,99.99,0.17576554192230107,95.43
186,0.0018587089417611852,99.988,0.1749056775867939,95.47
187,0.001914427097341346,99.99,0.17492625162005424,95.55
188,0.001740314256961998,99.998,0.174655032325536,95.48
189,0.0017392092287335592,99.998,0.17400062723085286,95.55
190,0.0017079778543799696,99.996,0.17369804284535348,95.56
191,0.001784511379745153,99.996,0.17425446333363653,95.48
192,0.0017106921574019868,100.0,0.17376966707408428,95.53
193,0.0017009626173645335,99.998,0.1741806068085134,95.48
194,0.0016362565936392072,99.996,0.17463104525581002,95.4
195,0.0018055080829183464,99.99,0.17475547330453992,95.48
196,0.0016330861941437282,99.996,0.1743622924014926,95.53
197,0.0017460247563064822,99.994,0.17375346086919308,95.48
198,0.0016590510453323804,99.998,0.1742378080636263,95.47
199,0.0016328827338055005,99.998,0.17317500596866012,95.47
200,0.0017393174122118623,99.998,0.17376184480264784,95.41
